,player_name,school,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA_x,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,porpag,adjoe,pfr,year,pid,ast/tov,pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,all_star,total_points,PPG,conference_B10,conference_B12,conference_BE,conference_Non_major,conference_P10,conference_P12,conference_SEC,Pos_F,Pos_G
64,Gerald Henderson,Duke,37,74.1,110.6,27.2,49.4,54.24,4.7,14.4,18.0,15.4,143,188,0.7609999999999999,172,351,0.49,41,122,0.336,2.4,2.4,39.7,3,77,4.38494,126.916,2.3,2009,2016,1.13749884,12.0,94.2551,88.4646,3.8866400000000003,216.74,6.49176,4.2397,2.2520599999999997,8.738,29.7297,6.18,2.5580000000000003,0,610,16.49,0,0,0,0,0,0,0,0,1
65,Robert Vaden,UAB,34,90.2,101.0,25.7,50.4,52.68,2.3,13.5,11.9,15.6,74,100,0.74,95,198,0.48,112,324,0.34600000000000003,1.8,1.7000000000000002,19.2,4,77,3.23944,110.147,2.0,2009,2073,0.83331984,54.0,97.4533,93.8186,4.06163,226.00900000000001,4.21667,2.57043,1.64624,4.981,36.4706,3.9160000000000004,1.065,0,600,17.65,0,0,0,1,0,0,0,0,1
66,D.J. White,Indiana,33,82.8,120.7,23.3,60.6,63.21,11.3,24.0,5.2,14.5,142,206,0.6890000000000001,215,354,0.607,1,3,0.33299999999999996,5.4,1.4,57.7,4,81,5.37889,131.576,3.0,2008,2074,0.39683621,29.0,91.51100000000001,87.8767,4.46684,248.16400000000002,6.53448,3.87247,2.662,8.644,33.4848,6.505,2.139,0,575,17.42,1,0,0,0,0,0,0,1,0
67,Jonny Flynn,Syracuse,37,90.7,111.9,24.9,50.6,56.57,1.9,5.9,32.6,20.5,175,223,0.785,168,325,0.517,45,140,0.321,0.4,2.0,48.0,2,72,5.36686,126.92,1.5,2009,2115,1.95277357,6.0,103.602,97.009,3.68145,214.199,4.740819999999999,5.19599,-0.455174,5.897,37.4865,4.776,1.121,0,646,17.46,0,0,1,0,0,0,0,0,1
68,Terrence Williams,Louisville,37,85.3,108.1,21.3,50.4,51.72,4.5,22.7,27.0,18.4,68,117,0.581,112,244,0.45899999999999996,57,148,0.385,2.3,4.0,29.8,4,78,3.6683800000000004,115.26799999999999,2.0,2009,2178,2.1511853,11.0,82.7598,77.2472,5.80053,323.675,10.8693,4.2929,6.576389999999999,11.507,34.2162,5.271,6.236000000000001,0,463,12.51,0,0,1,0,0,0,0,1,0
69,Joe Alexander,West Virginia,35,76.1,108.6,28.3,47.3,53.63,6.8,16.8,17.0,15.0,156,191,0.8170000000000001,203,426,0.477,11,38,0.289,5.5,1.4,41.2,3,80,4.37657,125.05799999999999,3.6,2008,2196,1.099991,8.0,93.9671,89.1662,4.0822199999999995,216.69799999999998,5.38623,2.1753299999999998,3.2109,6.287999999999999,31.5833,4.386,1.902,0,595,17.0,0,0,1,0,0,0,0,0,1
70,Dominique Jones,South Florida,33,92.0,110.1,30.2,50.3,56.22,3.6,14.9,24.4,16.0,209,282,0.741,170,326,0.521,52,167,0.311,1.6,2.8,57.2,3,76,5.66368,128.843,3.0,2010,2231,1.23712322,25.0,98.0138,92.4328,4.35227,235.792,9.000110000000001,6.46013,2.53998,9.094,37.0909,6.362,2.7319999999999998,0,705,21.36,0,0,1,0,0,0,0,0,1
71,Chandler Parsons,Florida,36,81.1,110.3,20.1,54.6,55.14,7.3,19.3,21.6,20.3,54,97,0.557,112,206,0.544,43,117,0.368,1.3,1.7000000000000002,30.0,4,82,3.5965,116.025,2.2,2011,2243,1.67902222,38.0,95.262,90.6999,4.1897,232.775,8.61561,5.06947,3.5461400000000003,7.381,34.1389,4.91,2.471,0,407,11.31,0,0,0,0,0,0,1,1,0
72,Jon Brockman,Washington,33,73.8,114.3,23.0,52.9,55.72,15.3,25.7,7.7,14.8,122,193,0.632,184,347,0.53,0,1,0.0,0.30000000000000004,1.6,55.5,4,79,4.1925,124.02600000000001,4.0,2009,2266,0.61903515,38.0,92.3011,85.6734,4.2804400000000005,232.291,6.68388,4.47058,2.2133,7.182,30.8485,5.202999999999999,1.979,0,490,14.85,0,0,0,0,1,0,0,1,0
73,Darren Collison,UCLA,35,78.5,120.7,23.7,56.8,62.4,1.9,7.9,28.4,20.2,113,126,0.897,134,240,0.5579999999999999,41,104,0.39399999999999996,0.5,3.1,36.6,4,73,5.25031,132.45,1.9,2009,2332,1.90807418,21.0,98.6762,93.1281,3.61098,185.905,7.8840699999999995,6.8128899999999994,1.07118,8.199,31.5143,6.359,1.84,0,504,14.4,0,0,0,0,1,0,0,0,1
74,Ty Lawson,North Carolina,34,69.3,133.7,22.7,59.8,65.29,2.3,7.6,35.7,14.9,164,205,0.8,127,229,0.555,48,104,0.462,0.4,3.8,61.6,3,71,6.42305,145.653,2.2,2009,2335,3.39388007,18.0,95.9576,90.0007,3.7946800000000005,213.1,12.8616,11.1319,1.7297,13.915,30.2647,9.883,4.032,0,562,16.53,0,0,0,0,0,0,0,0,1
75,Wayne Ellington,North Carolina,37,76.4,123.7,20.4,57.5,60.1,5.4,10.9,14.8,13.9,87,112,0.777,126,236,0.534,83,200,0.415,0.5,1.5,25.7,3,76,4.94137,130.887,1.9,2009,2343,1.6393909999999998,28.0,99.2781,93.3517,3.4887699999999997,202.59400000000002,9.01702,7.89988,1.11714,8.82,30.6486,7.672000000000001,1.148,0,588,15.89,0,0,0,0,0,0,0,0,1
76,Dwayne Collins,Miami FL,28,54.6,105.7,26.4,61.2,60.54,14.3,21.6,10.5,22.5,86,154,0.5579999999999999,126,206,0.612,0,0,0.0,5.1,1.5,74.8,4,80,2.90439,118.03299999999999,3.9,2010,2387,0.47143999999999997,60.0,94.2041,92.8863,2.91224,146.90200000000002,5.38359,2.98144,2.40215,4.999,24.9643,4.412,0.5870000000000001,0,338,12.07,0,0,0,0,0,0,0,1,0
77,Trevor Booker,Clemson,32,76.9,112.0,24.7,53.3,54.95,10.1,20.4,17.4,14.4,101,171,0.591,179,327,0.547,9,34,0.265,4.6,2.5,47.4,4,79,4.354019999999999,125.31,2.6,2010,2429,1.30647742,23.0,88.4183,84.65799999999999,4.46515,225.34799999999998,9.88106,4.85593,5.02513,9.91,30.75,6.261,3.6489999999999996,0,486,15.19,0,0,0,0,0,0,0,1,0
78,DeMarre Carroll,Missouri,38,70.0,118.8,25.1,57.6,59.15,9.3,18.6,15.2,11.5,121,191,0.634,230,397,0.579,16,44,0.364,2.4,3.1,43.3,4,80,4.732,132.97,3.2,2009,2446,1.4642735999999998,27.0,89.7454,85.9031,3.92175,248.047,10.3646,6.56836,3.79628,10.661,28.0,7.621,3.04,0,629,16.55,0,1,0,0,0,0,0,1,0
79,Sam Young,Pittsburgh,34,77.4,113.3,26.3,55.2,58.12,6.9,15.4,6.6,16.8,112,152,0.737,194,352,0.551,50,135,0.37,2.7,1.9,31.2,4,78,4.9538,129.086,2.2,2009,2503,0.43208529,36.0,96.3118,90.6034,3.94188,203.577,6.8311399999999995,4.93865,1.8924900000000002,8.072000000000001,31.8529,6.73,1.3419999999999999,0,650,19.12,0,0,1,0,0,0,0,1,0
80,Mario Chalmers,Kansas,38,72.7,124.8,19.7,62.8,65.45,1.6,9.6,24.4,19.3,96,128,0.75,88,159,0.5529999999999999,72,153,0.471,2.2,5.0,41.0,3,73,4.7599800000000005,130.74200000000002,3.4,2008,2602,2.25328896,34.0,86.818,81.3148,4.70373,255.785,13.9875,8.484910000000001,5.5025699999999995,13.020999999999999,30.0,6.772,6.249,0,488,12.84,0,1,0,0,0,0,0,0,1
81,Ekpe Udoh,Baylor,35,88.0,110.5,23.0,49.1,52.99,12.8,17.6,14.7,17.9,110,159,0.6920000000000001,178,358,0.49700000000000005,7,26,0.26899999999999996,11.0,1.4,41.4,3,82,4.3974,120.501,2.8,2010,2610,1.11631598,6.0,93.4571,88.0061,4.70314,273.986,11.2526,4.06456,7.188060000000001,8.605,35.4571,5.4110000000000005,3.194,0,487,13.91,0,1,0,0,0,0,0,0,0
82,Hasheem Thabeet,Connecticut,35,75.1,118.7,19.4,64.4,64.84,13.4,21.7,3.0,17.5,131,209,0.627,172,267,0.644,0,0,0.0,11.9,1.2,78.3,3,87,4.14637,122.991,3.1,2009,2709,0.2615368,2.0,83.8351,78.8458,5.07759,287.55400000000003,11.8812,3.88645,7.9947,11.536,31.6286,5.565,5.971,0,475,13.57,0,0,1,0,0,0,0,0,0
83,Austin Daye,Gonzaga,33,65.4,102.6,24.4,53.6,56.16,4.7,22.1,8.1,18.9,72,104,0.6920000000000001,118,241,0.49,36,80,0.45,8.1,1.6,32.4,2,83,2.4275,111.00299999999999,4.3,2009,2742,0.53622842,15.0,85.3883,82.9323,3.93453,217.197,5.62969,0.267383,5.36231,6.272,26.3636,2.786,3.486,0,416,12.61,0,0,0,1,0,0,0,1,0
84,Robert Dozier,Memphis,37,75.3,114.4,21.0,55.2,59.37,10.7,16.5,9.3,18.2,124,172,0.721,145,264,0.5489999999999999,21,56,0.375,5.6,2.5,53.8,4,81,3.6931199999999995,119.609,3.6,2009,2746,0.7162000000000001,60.0,83.90100000000001,80.791,4.75211,245.35299999999998,10.6237,4.0854099999999995,6.53827,8.758,30.2162,4.211,4.547,0,477,12.89,0,0,0,1,0,0,0,1,0
85,Robert Sacre,Gonzaga,33,65.4,111.7,22.9,51.1,59.52,9.9,18.1,5.7,18.1,150,197,0.7609999999999999,117,227,0.515,0,2,0.0,5.8,0.8,86.0,4,84,2.95167,116.848,3.3,2012,2747,0.400011,60.0,93.459,91.1277,3.19885,171.815,4.2426,1.23452,3.00809,4.9030000000000005,26.2727,3.053,1.85,0,384,11.64,0,0,0,1,0,0,0,0,0
86,Keith Benson,Oakland,34,81.0,114.5,24.1,55.4,57.89,9.1,24.3,6.0,13.3,150,236,0.636,217,391,0.555,8,22,0.364,9.8,1.4,57.1,4,83,3.8947,119.589,3.8,2011,2763,0.55382362,48.0,98.1106,95.6684,3.5122699999999996,275.835,5.08017,1.58959,3.4905800000000005,6.9510000000000005,32.5,4.939,2.012,0,608,17.88,0,0,0,1,0,0,0,0,0
87,JaVale McGee,Nevada,32,68.8,99.9,26.6,54.8,54.62,10.7,18.5,4.9,18.6,69,135,0.511,170,306,0.556,13,40,0.325,9.3,1.7000000000000002,39.0,2,84,2.1606099999999997,107.37299999999999,3.7,2008,2783,0.25002063,18.0,95.14200000000001,93.6614,3.16174,208.09799999999998,2.10069,-0.956276,3.05697,3.7939999999999996,27.3333,2.312,1.482,0,448,14.0,0,0,0,1,0,0,0,1,0
88,Blake Griffin,Oklahoma,35,80.6,117.6,31.1,65.7,64.77,14.2,32.2,16.3,18.2,191,324,0.59,297,451,0.659,3,8,0.375,3.6,1.9,70.6,2,82,6.39363,139.82,3.1,2009,2804,0.68964789,1.0,87.4256,82.5913,5.02664,316.56,12.0284,7.57145,4.456919999999999,12.633,33.2857,10.037,2.596,1,794,22.69,0,1,0,0,0,0,0,1,0
89,James Anderson,Oklahoma St.,33,84.8,117.5,30.7,53.2,59.61,6.7,12.9,16.5,13.1,209,258,0.81,152,277,0.5489999999999999,74,217,0.341,2.0,2.4,52.2,3,78,6.49061,139.629,3.1,2010,2812,1.02563886,20.0,98.1485,93.2981,3.9099,217.438,10.9045,8.91053,1.994,11.046,34.0606,8.972000000000001,2.074,0,735,22.27,0,1,0,0,0,0,0,0,1
90,Sean Singletary,Virginia,33,84.0,111.2,30.8,48.7,56.15,2.5,10.1,37.7,20.8,189,222,0.851,145,318,0.456,58,158,0.36700000000000005,0.1,3.0,46.6,4,72,5.41536,131.179,3.1,2008,2845,1.57811694,42.0,103.214,98.905,3.24906,218.892,6.946560000000001,6.49796,0.448599,6.494,34.0,5.525,0.9690000000000001,0,653,19.79,0,0,0,0,0,0,0,0,1
91,Michael Beasley,Kansas St.,32,78.4,119.8,33.3,56.0,60.83,13.0,30.0,8.7,15.3,211,272,0.7759999999999999,260,466,0.5579999999999999,35,92,0.38,5.6,2.3,48.7,1,81,6.86874,147.9,3.2,2008,2865,0.39999305,2.0,87.1821,82.8632,4.77479,272.507,10.9067,7.461119999999999,3.4455699999999996,14.198,31.5152,11.282,2.9160000000000004,0,836,26.12,0,1,0,0,0,0,0,1,0
92,Jerryd Bayless,Arizona,29,77.8,113.2,28.8,53.9,61.27,1.6,7.5,24.9,17.7,179,214,0.836,111,228,0.48700000000000004,59,142,0.415,0.30000000000000004,1.7000000000000002,57.8,1,75,6.104080000000001,134.327,2.5,2008,2874,1.35952405,11.0,105.68700000000001,98.1482,3.5229,149.868,5.811719999999999,6.4602900000000005,-0.6485679999999999,6.857,35.7333,6.377000000000001,0.48,0,578,19.93,0,0,0,0,1,0,0,0,1
93,Courtney Lee,Western Kentucky,34,74.3,115.9,30.3,52.7,57.39,5.4,14.0,15.5,14.7,143,174,0.8220000000000001,170,345,0.493,65,163,0.39899999999999997,3.0,3.3,34.3,4,77,4.8096700000000014,131.391,3.2,2008,2917,0.89285561,22.0,92.6266,92.44,3.53937,219.90099999999998,7.33282,4.9827900000000005,2.35003,10.23,29.9722,7.693,2.537,0,678,19.94,0,0,0,1,0,0,0,0,1
94,Russell Westbrook,UCLA,38,84.6,109.0,22.5,49.3,53.28,5.9,8.4,24.0,19.9,105,148,0.7090000000000001,153,308,0.49700000000000005,24,75,0.32,0.6000000000000001,2.9,38.6,2,75,3.8765099999999997,117.773,2.9,2008,2935,1.73963031,4.0,92.6743,86.90799999999999,4.67871,224.981,7.31577,4.04448,3.27129,6.542999999999999,33.7949,3.187,3.3560000000000003,1,483,12.71,0,0,0,0,1,0,0,0,1
95,J.R. Giddens,New Mexico,33,78.7,109.1,26.9,54.7,55.75,6.6,27.0,22.5,15.3,92,157,0.586,185,332,0.557,25,75,0.33299999999999996,4.9,2.7,38.6,4,77,3.89605,120.405,2.4,2008,2973,1.41096695,30.0,84.9539,84.0146,4.67141,266.168,10.3266,3.3475200000000003,6.9790600000000005,10.450999999999999,32.2121,6.03,4.421,0,537,16.27,0,0,0,1,0,0,0,0,1
96,Deron Washington,Virginia Tech,35,81.6,101.9,22.8,44.2,50.22,6.9,15.6,14.2,16.3,147,219,0.6709999999999999,129,286,0.451,18,67,0.26899999999999996,2.1,1.7000000000000002,62.0,4,79,2.78307,109.323,3.6,2008,2990,1.08106702,59.0,93.9644,89.1659,4.25862,221.31799999999998,4.93952,1.59341,3.3461,4.3469999999999995,33.1143,1.584,2.763,0,459,13.11,0,0,0,0,0,0,0,1,0
97,Brandon Rush,Kansas,37,71.0,112.7,21.6,52.9,55.63,6.4,13.1,12.4,16.6,67,85,0.7879999999999999,98,220,0.445,79,189,0.418,3.2,1.6,20.8,3,78,3.8085,121.42399999999999,2.2,2008,3008,1.17391783,13.0,92.2787,86.0983,4.2231,203.227,8.43442,5.04597,3.38845,8.832,29.6579,6.268,2.5639999999999996,0,500,13.51,0,1,0,0,0,0,0,0,1
98,Roy Hibbert,Georgetown,34,65.3,119.2,25.6,61.4,62.64,11.3,17.0,16.6,15.7,93,144,0.6459999999999999,176,291,0.605,3,3,1.0,9.7,1.3,49.0,4,86,4.4024,133.308,4.1,2008,3031,1.10521921,17.0,88.6449,83.9796,3.8788699999999996,183.785,11.7728,4.74373,7.029039999999999,11.109000000000002,26.3235,6.852,4.257,1,454,13.35,0,0,1,0,0,0,0,0,0
99,Kevin Love,UCLA,38,74.1,127.0,27.2,59.2,64.24,15.3,28.6,13.8,14.8,193,251,0.769,191,314,0.608,29,82,0.354,5.0,1.5,63.4,1,82,6.25055,145.531,2.6,2008,3038,0.96155,5.0,85.73100000000001,80.3968,4.76808,256.442,14.1895,8.81098,5.3785099999999995,14.674000000000001,29.641,10.849,3.825,1,662,17.42,0,0,0,0,1,0,0,0,0
100,Da'Sean Butler,West Virginia,38,87.9,117.8,23.9,48.3,54.12,5.0,15.4,19.2,13.0,168,213,0.789,138,305,0.452,70,198,0.354,1.3,1.7000000000000002,42.3,4,79,5.61835,130.55700000000002,2.4,2010,3069,1.74998603,42.0,97.556,90.296,4.41748,239.493,8.64541,6.40183,2.24358,9.248,35.7368,6.699,2.549,0,654,17.21,0,0,1,0,0,0,0,1,0
101,Justin Harper,Richmond,37,79.1,121.3,24.7,61.8,64.17,6.5,18.6,8.9,12.1,94,118,0.797,168,287,0.585,77,172,0.44799999999999995,4.0,1.2,25.7,4,82,5.0688699999999995,131.119,2.8,2011,3094,0.7678889999999999,32.0,94.042,92.3575,3.79351,225.06099999999998,7.82038,6.099019999999999,1.7213600000000002,8.728,31.8378,7.61,1.1179999999999999,0,661,17.86,0,0,0,1,0,0,0,1,0
102,DeAndre Jordan,Texas A&M,34,48.1,99.3,22.1,60.5,57.42,11.0,22.0,4.4,21.8,52,115,0.452,107,177,0.605,0,0,0.0,6.5,0.5,65.0,1,83,1.5622600000000002,107.514,3.8,2008,3116,0.26317082,35.0,89.5765,84.9932,2.86702,148.01,3.56564,-0.201449,3.76709,4.209,20.0857,1.686,2.523,1,266,7.82,0,1,0,0,0,0,0,0,0
103,Andrew Goudelock,College of Charleston,37,88.0,113.6,33.1,54.9,57.5,2.3,9.9,26.4,16.3,110,134,0.8210000000000001,187,377,0.496,131,322,0.407,0.5,1.5,19.2,4,74,5.77155,132.194,2.0,2011,3120,1.31932094,46.0,104.713,104.361,2.75546,204.986,3.83086,5.92517,-2.0943099999999997,6.399,35.1892,7.757999999999999,-1.359,0,877,23.7,0,0,0,1,0,0,0,0,1
104,Jimmer Fredette,BYU,36,89.4,114.7,36.6,53.1,59.2,2.0,8.5,28.6,15.3,250,280,0.893,221,450,0.491,121,308,0.39299999999999996,0.1,2.1,36.9,4,74,7.426769999999999,144.768,1.5,2011,3137,1.19232367,10.0,99.0445,95.5029,3.9000199999999996,215.40200000000002,7.6593,8.82215,-1.16285,9.368,36.1389,9.554,-0.18600000000000003,0,1055,29.31,0,0,0,1,0,0,0,0,1
105,Joey Dorsey,Memphis,38,59.5,113.4,14.5,64.7,58.38,15.1,25.6,3.5,16.6,45,119,0.37799999999999995,108,166,0.6509999999999999,0,1,0.0,7.6,2.4,71.3,4,80,2.0663400000000003,108.53299999999999,4.5,2008,3147,0.48781166,33.0,80.0839,76.2991,4.38523,258.348,10.0416,2.76316,7.27848,8.148,25.2105,2.756,5.392,0,261,6.87,0,0,0,1,0,0,0,1,0
106,Luke Harangody,Notre Dame,30,69.9,113.0,31.8,50.6,55.19,8.3,24.2,11.8,10.6,140,178,0.787,219,426,0.514,25,81,0.309,2.1,0.9,35.1,4,80,5.59259,133.597,2.8,2010,3225,0.87038889,52.0,103.00399999999999,98.5961,3.1793400000000003,184.54,3.10759,3.70986,-0.602273,6.144,32.9667,6.8839999999999995,-0.74,0,653,21.77,0,0,1,0,0,0,0,1,0
107,Larry Sanders,VCU,35,64.9,112.8,26.1,54.0,56.35,13.1,25.2,7.7,13.8,107,167,0.6409999999999999,192,351,0.547,4,16,0.25,9.1,1.6,45.5,3,83,3.64413,123.845,4.4,2010,3246,0.58620482,15.0,89.8001,88.9952,3.4745800000000004,228.25799999999998,6.46316,2.2822299999999998,4.18093,7.274,26.8857,5.216,2.0580000000000003,0,503,14.37,0,0,0,1,0,0,0,1,0
108,Ahmad Nivins,Saint Joseph's,32,96.5,119.7,22.9,61.2,66.99,12.5,22.6,6.1,18.3,203,258,0.787,205,334,0.614,0,1,0.0,4.6,1.3,77.0,4,81,5.718780000000001,126.97399999999999,2.2,2009,3344,0.36780933,56.0,95.12700000000001,93.3467,4.40826,261.974,6.48414,4.080769999999999,2.4033700000000002,6.707000000000001,39.3438,5.627000000000001,1.08,0,613,19.16,0,0,0,1,0,0,0,1,0
109,Marcus Thornton,LSU,35,79.1,119.4,28.9,54.4,58.01,7.1,11.9,15.4,11.6,149,200,0.745,178,341,0.522,78,201,0.38799999999999996,1.2,2.9,36.9,4,76,5.74501,136.561,2.6,2009,3395,1.17188013,43.0,97.0415,94.22200000000001,3.52041,205.185,8.19691,8.32387,-0.126961,10.097999999999999,31.8857,8.936,1.162,0,739,21.11,0,0,0,0,0,0,1,0,1
110,Nick Calathes,Florida,36,83.3,114.5,27.8,56.8,59.92,3.0,15.7,35.9,20.7,135,191,0.7070000000000001,132,238,0.555,73,187,0.39,0.5,3.3,44.9,2,78,5.18443,129.089,2.3,2009,3427,1.94116045,45.0,96.2249,93.8213,3.75288,246.623,9.09773,7.250939999999999,1.8467799999999999,9.193999999999999,33.3333,7.287999999999999,1.906,0,618,17.17,0,0,0,0,0,0,1,0,1
111,Gani Lawal,Georgia Tech,35,64.6,101.9,26.0,52.3,54.11,13.2,21.7,3.6,18.2,124,219,0.5660000000000001,168,320,0.525,0,1,0.0,5.7,1.0,68.2,3,81,2.86124,116.43700000000001,3.2,2010,3459,0.19738418,46.0,90.5136,86.0717,3.62291,205.769,2.2121299999999997,0.358099,1.8540299999999998,4.933,25.9143,3.174,1.7590000000000001,0,460,13.14,0,0,0,0,0,0,0,1,0
112,Derrick Rose,Memphis,40,72.5,112.2,26.8,51.7,55.96,5.0,11.7,30.4,19.2,146,205,0.7120000000000001,173,332,0.521,35,104,0.337,1.3,2.3,47.0,1,75,4.18308,126.29899999999999,2.3,2008,3472,1.76635514,1.0,90.0943,86.0472,4.09926,219.44,8.79236,5.61269,3.17967,9.202,29.2,5.896,3.306,1,597,14.92,0,0,0,1,0,0,0,0,1
113,Ryan Anderson,California,33,81.0,121.8,28.2,55.9,61.84,11.5,23.8,9.7,14.1,173,199,0.8690000000000001,166,313,0.53,64,156,0.41,1.9,0.6000000000000001,42.4,2,81,6.484430000000001,142.399,2.6,2008,3511,0.6351230800000001,21.0,105.105,98.7901,3.14615,215.582,7.09227,7.68922,-0.596946,8.962,32.7879,9.871,-0.909,0,697,21.12,0,0,0,0,1,0,0,1,0
114,Toney Douglas,Florida St.,35,90.7,115.7,27.6,52.5,58.11,2.7,9.1,20.2,14.6,188,232,0.81,154,315,0.489,85,221,0.385,1.3,2.9,43.3,4,73,5.9863599999999995,131.814,2.4,2009,3607,1.17242628,29.0,96.8368,90.557,4.49604,228.792,8.6515,7.16379,1.4877200000000002,9.227,36.5429,6.542999999999999,2.6839999999999997,0,751,21.46,0,0,0,0,0,0,0,0,1
115,James Harden,Arizona St.,35,88.3,112.8,32.6,55.3,60.66,5.5,14.6,29.2,19.0,204,270,0.7559999999999999,163,289,0.5640000000000001,58,163,0.35600000000000004,1.1,3.1,59.7,2,77,6.47615,137.102,3.2,2009,3638,1.25425639,3.0,95.6385,89.5229,4.50387,234.83900000000003,10.4443,7.23782,3.20648,10.63,35.8286,7.69,2.94,1,704,20.11,0,0,0,0,1,0,0,0,1
116,Jarvis Varnado,Mississippi St.,36,77.9,111.4,22.1,58.2,59.65,10.7,23.1,6.2,16.6,128,210,0.61,184,316,0.5820000000000001,0,0,0.0,14.3,1.2,66.5,4,81,3.6172400000000002,117.943,3.1,2010,3685,0.45071494,41.0,85.0949,82.1124,4.80229,302.413,9.6957,1.1312200000000001,8.56449,9.376,31.5,4.109,5.267,0,496,13.78,0,0,0,0,0,0,1,1,0
117,Patrick Beverley,Arkansas,35,84.2,107.5,18.4,51.1,53.73,4.2,18.5,12.9,18.1,85,132,0.644,71,158,0.449,65,172,0.37799999999999995,1.5,2.1,40.0,2,73,2.75363,108.319,2.9,2008,3688,1.21740895,42.0,96.92399999999999,91.5858,4.1104,237.804,5.78034,3.46275,2.31759,5.5089999999999995,33.8,3.02,2.489,0,422,12.06,0,0,0,0,0,0,1,0,1
118,Craig Brackins,Iowa St.,32,86.5,103.0,25.1,45.0,49.8,6.6,19.4,13.1,13.8,117,154,0.76,165,370,0.446,27,87,0.31,3.3,1.3,33.7,3,82,3.4406800000000004,113.175,2.3,2010,3689,1.01472941,21.0,97.7414,91.463,4.2053199999999995,232.463,4.52405,1.6827599999999998,2.84128,4.672,35.125,2.923,1.749,0,528,16.5,0,1,0,0,0,0,0,1,0
119,Sonny Weems,Arkansas,34,76.0,106.1,24.3,52.7,55.19,6.2,10.4,17.3,21.1,61,76,0.8029999999999999,143,279,0.513,54,146,0.37,0.8,2.4,17.9,4,78,3.29894,115.134,2.8,2008,3690,0.92707632,39.0,100.029,94.3781,3.51634,188.416,4.743180000000001,3.81775,0.925427,5.276,31.4118,4.2139999999999995,1.062,0,509,14.97,0,0,0,0,0,0,1,1,0
120,Patrick Patterson,Kentucky,38,81.8,129.5,17.2,60.7,62.42,10.6,13.4,5.5,10.7,90,130,0.6920000000000001,191,305,0.626,24,69,0.34800000000000003,4.1,1.2,34.8,3,81,5.090669999999999,129.364,1.9,2010,3715,0.8781165999999999,14.0,94.0703,89.5707,4.191330000000001,233.26,9.338410000000001,6.03495,3.30346,8.435,33.0263,6.102,2.333,0,544,14.32,0,0,0,0,0,0,1,1,0
121,Taylor Griffin,Oklahoma,36,74.8,112.4,16.6,54.7,58.69,9.3,12.0,7.9,19.6,91,130,0.7000000000000001,120,219,0.5479999999999999,5,14,0.35700000000000004,3.4,2.5,55.8,4,79,2.7988,111.221,3.7,2009,3787,0.77418418,48.0,96.7464,91.2422,3.6368199999999997,215.421,7.83086,3.7349099999999997,4.09595,5.362,30.0278,2.544,2.818,0,346,9.61,0,1,0,0,0,0,0,1,0
122,Jodie Meeks,Kentucky,36,85.9,118.9,27.9,56.6,62.87,2.0,8.6,11.7,15.8,211,234,0.902,146,280,0.521,117,288,0.406,0.4,2.2,41.2,3,77,5.90613,133.80100000000002,2.2,2009,3812,0.6562418000000001,41.0,98.0648,93.586,3.89665,213.232,5.21323,6.34455,-1.13132,8.974,34.3611,7.599,1.375,0,854,23.72,0,0,0,0,0,0,1,0,1
123,Quincy Pondexter,Washington,36,80.4,123.0,25.2,54.7,60.82,10.3,15.0,11.2,12.8,187,226,0.8270000000000001,227,413,0.55,18,51,0.353,1.8,2.2,48.7,4,78,5.83159,136.751,3.1,2010,3829,0.92646514,26.0,95.2815,90.3543,4.0349900000000005,237.30700000000002,9.70228,7.11685,2.58544,9.22,32.2778,7.267,1.953,0,695,19.31,0,0,0,0,1,0,0,1,0
124,Joe Crawford,Kentucky,30,80.1,108.5,27.1,54.7,58.13,4.2,8.7,16.0,18.5,99,130,0.762,125,228,0.5479999999999999,63,173,0.364,0.6000000000000001,1.0,32.4,4,77,4.35316,122.678,3.2,2008,3924,0.7710629999999999,58.0,104.15100000000001,99.361,3.14491,138.651,1.74538,3.5441199999999995,-1.7987400000000002,4.155,33.6333,4.699,-0.544,0,538,17.93,0,0,0,0,0,0,1,0,1
125,Shan Foster,Vanderbilt,34,82.2,125.4,21.5,66.7,67.93,4.1,12.3,10.7,13.1,73,96,0.76,108,177,0.61,134,286,0.469,0.7000000000000001,1.8,20.7,4,78,5.284,131.05700000000002,2.3,2008,3931,0.96553139,51.0,102.874,97.8815,3.2954,209.604,9.099269999999999,8.395760000000001,0.703515,9.696,33.7353,8.943999999999999,0.752,0,691,20.32,0,0,0,0,0,0,1,0,1
126,Armon Johnson,Nevada,33,86.4,103.9,26.4,50.8,53.24,2.7,7.7,29.8,20.8,79,115,0.687,193,360,0.536,17,70,0.243,0.9,1.4,26.7,3,75,3.38115,112.70200000000001,2.0,2010,4048,1.63967178,34.0,109.698,105.34899999999999,2.5368500000000003,173.207,-0.00899439,1.53713,-1.5461200000000002,0.992,34.8182,2.389,-1.3969999999999998,0,516,15.64,0,0,0,1,0,0,0,0,1
